AuthorID (authorpublication),AuthorID (authorrgroup),Author ID,Pub per author,Marketshare2021,Marketshare2020,Marketshare2019,Marketshare2018,Marketshare2017,Con Acronym,ConID (conference),ConID (conferencesubject),Con ID,Con Name,Con Rank,First Name,Job Type,Number of Records,Org ID,PubID (publication),Pub ID,Pub Name,Pub Type,Pub Year,R Group Country,R Group Full Name,RGroupID (researchgroup),R Group ID,R Group Name,SubID (subjectarea),Sub ID,Sub Name,Surname,University
2000129,2000129,2000129,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,OOPSLA,3000209,3000209,3000209,ACM Conference on Object Oriented Programming Systems Languages and Applications,A,Rémi,Permanent,1,,5002857,5002857,Formal specification of CORBA services - experience and lessons learned.,Conference and Workshop Papers,2000,France,GD,1000004,1000004,GIS,4000006,4000006,Software engineering,BASTIDE,inu champollion
2000129,2000129,2000129,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ECOOP,3000210,3000210,3000210,European Conference on Object-Oriented Programming,A,Rémi,Permanent,1,,5002862,5002862,Formal Specification and Prototyping of CORBA Systems.,Conference and Workshop Papers,1999,France,GD,1000004,1000004,GIS,4000006,4000006,Software engineering,BASTIDE,inu champollion
2000261,2000261,2000261,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ECOOP,3000210,3000210,3000210,European Conference on Object-Oriented Programming,A,Jingling,,1,,5007651,5007651,Program Tailoring - Slicing by Sequential Criteria.,Conference and Workshop Papers,2016,France,IA,1000006,1000006,LILaC,4000006,4000006,Software engineering,ZHANG,
2000140,2000140,2000140,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,RE,3000219,3000219,3000219,IEEE International Requirements Engineering Conference,A,Florence,Permanent,1,,5003347,5003347,Clustering for Traceability Managing in System Specifications.,Conference and Workshop Papers,2019,France,GD,1000004,1000004,GIS,4000006,4000006,Software engineering,SèDES,ut3
2000140,2000140,2000140,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,RE,3000219,3000219,3000219,IEEE International Requirements Engineering Conference,A,Florence,Permanent,1,,5003355,5003355,Industrial Requirements Classification for Redundancy and Inconsistency Detection in SEMIOS.,Conference and Workshop Papers,2018,France,GD,1000004,1000004,GIS,4000006,4000006,Software engineering,SèDES,ut3
2000467,2000467,2000467,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,RE,3000219,3000219,3000219,IEEE International Requirements Engineering Conference,A,Jean-Michel,Permanent,1,,5010776,5010776,Requirements Engineering in the DevOps Era.,Conference and Workshop Papers,2021,France,FSL,1000013,1000013,SMART,4000006,4000006,Software engineering,BRUEL,ut2
2000467,2000467,2000467,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,RE,3000219,3000219,3000219,IEEE International Requirements Engineering Conference,A,Jean-Michel,Permanent,1,,5010793,5010793,Reconciling Requirements and Continuous Integration in an Agile Context.,Conference and Workshop Papers,2018,France,FSL,1000013,1000013,SMART,4000006,4000006,Software engineering,BRUEL,ut2
2000467,2000467,2000467,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,RE,3000219,3000219,3000219,IEEE International Requirements Engineering Conference,A,Jean-Michel,Permanent,1,,5010802,5010802,Towards Improved Requirements Engineering with SysML and the User Requirements Notation.,Conference and Workshop Papers,2016,France,FSL,1000013,1000013,SMART,4000006,4000006,Software engineering,BRUEL,ut2
2000467,2000467,2000467,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,RE,3000219,3000219,3000219,IEEE International Requirements Engineering Conference,A,Jean-Michel,Permanent,1,,5010819,5010819,RELAX - Incorporating Uncertainty into the Specification of Self-Adaptive Systems.,Conference and Workshop Papers,2009,France,FSL,1000013,1000013,SMART,4000006,4000006,Software engineering,BRUEL,ut2
2000166,2000166,2000166,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ASE,3000255,3000255,3000255,Automated Software Engineering Conference,A*,Tianyi,,1,,5004050,5004050,Performance Testing for Cloud Computing with Dependent Data Bootstrapping.,Conference and Workshop Papers,2021,France,GD,1000004,1000004,GIS,4000006,4000006,Software engineering,LI,
2000166,2000166,2000166,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ASE,3000255,3000255,3000255,Automated Software Engineering Conference,A*,Tianyi,,1,,5004051,5004051,AID - Efficient Prediction of Aggregated Intensity of Dependency in Large-scale Cloud Systems.,Conference and Workshop Papers,2021,France,GD,1000004,1000004,GIS,4000006,4000006,Software engineering,LI,
2000240,2000240,2000240,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ASE,3000255,3000255,3000255,Automated Software Engineering Conference,A*,Yannick,Permanent,1,,5007121,5007121,A Tool for Lazy Verification of Security Protocols.,Conference and Workshop Papers,2001,France,IA,1000006,1000006,LILaC,4000006,4000006,Software engineering,CHEVALIER,ut3
2000277,2000277,2000277,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ASE,3000255,3000255,3000255,Automated Software Engineering Conference,A*,Philippe,Permanent,1,,5008405,5008405,A Declarative Approach for Designing and Developing Adaptive Components.,Conference and Workshop Papers,2000,France,IA,1000007,1000007,MELODI,4000006,4000006,Software engineering,MULLER,ut3
2000419,2000419,2000419,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ASE,3000255,3000255,3000255,Automated Software Engineering Conference,A*,Christelle,Permanent,1,,5010068,5010068,pi-SPACE - A Formal Architecture Description Language Based on Process Algebra for Evolving Software Systems.,Conference and Workshop Papers,2000,France,FSL,1000011,1000011,ACADIE,4000006,4000006,Software engineering,CHAUDET,ut3
2000452,2000452,2000452,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ASE,3000255,3000255,3000255,Automated Software Engineering Conference,A*,Hervé,Permanent,1,,5010671,5010671,Computing Interfaces in Java.,Conference and Workshop Papers,2000,France,FSL,1000012,1000012,ARGOS,4000006,4000006,Software engineering,LEBLANC,ut3
2000166,2000166,2000166,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,CAV,3000262,3000262,3000262,Computer Aided Verification,A*,Tianyi,,1,,5004256,5004256,Scaling Up DPLL(T) String Solvers Using Context-Dependent Simplification.,Conference and Workshop Papers,2017,France,GD,1000004,1000004,GIS,4000006,4000006,Software engineering,LI,
2000166,2000166,2000166,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,CAV,3000262,3000262,3000262,Computer Aided Verification,A*,Tianyi,,1,,5004324,5004324,A DPLL(T) Theory Solver for a Theory of Strings and Regular Expressions.,Conference and Workshop Papers,2014,France,GD,1000004,1000004,GIS,4000006,4000006,Software engineering,LI,
2000240,2000240,2000240,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,CAV,3000262,3000262,3000262,Computer Aided Verification,A*,Yannick,Permanent,1,,5007112,5007112,The AVISPA Tool for the Automated Validation of Internet Security Protocols and Applications.,Conference and Workshop Papers,2005,France,IA,1000006,1000006,LILaC,4000006,4000006,Software engineering,CHEVALIER,ut3
2000240,2000240,2000240,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,CAV,3000262,3000262,3000262,Computer Aided Verification,A*,Yannick,Permanent,1,,5007119,5007119,The AVISS Security Protocol Analysis Tool.,Conference and Workshop Papers,2002,France,IA,1000006,1000006,LILaC,4000006,4000006,Software engineering,CHEVALIER,ut3
2000240,2000240,2000240,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,CAV,3000262,3000262,3000262,Computer Aided Verification,A*,Yannick,Permanent,1,,5007120,5007120,Automated Unbounded Verification of Security Protocols.,Conference and Workshop Papers,2002,France,IA,1000006,1000006,LILaC,4000006,4000006,Software engineering,CHEVALIER,ut3
2000418,2000418,2000418,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,CAV,3000262,3000262,3000262,Computer Aided Verification,A*,Jean-Paul,Permanent,1,,5010014,5010014,Sound Verification Procedures for Temporal Properties of Infinite-State Systems.,Conference and Workshop Papers,2021,France,FSL,1000011,1000011,ACADIE,4000006,4000006,Software engineering,BODEVEIX,ut3
2000432,2000432,2000432,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,CAV,3000262,3000262,3000262,Computer Aided Verification,A*,Jan-Georg,Permanent,1,,5010418,5010418,A Fully Verified Executable LTL Model Checker.,Conference and Workshop Papers,2013,France,FSL,1000011,1000011,ACADIE,4000006,4000006,Software engineering,SMAUS,ut3
2000166,2000166,2000166,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,SNPD,3000264,3000264,3000264,"International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing",C,Tianyi,,1,,5004270,5004270,Share-housing allocation information service system based on Pareto optimality.,Conference and Workshop Papers,2017,France,GD,1000004,1000004,GIS,4000006,4000006,Software engineering,LI,
2000451,2000451,2000451,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,SNPD,3000264,3000264,3000264,"International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing",C,Brahim,Permanent,1,,5010648,5010648,An Automatic Approach to Self-Stabilization.,Conference and Workshop Papers,2005,France,FSL,1000012,1000012,ARGOS,4000006,4000006,Software engineering,HAMID,ut2
2000166,2000166,2000166,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ISSRE,3000267,3000267,3000267,International Symposium on Software Reliability Engineering,A,Tianyi,,1,,5004293,5004293,Frequent Subgraph Based Familial Classification of Android Malware.,Conference and Workshop Papers,2016,France,GD,1000004,1000004,GIS,4000006,4000006,Software engineering,LI,
2000194,2000194,2000194,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ISSRE,3000267,3000267,3000267,International Symposium on Software Reliability Engineering,A,Romain,Permanent,1,,5005429,5005429,Mirage - Towards a Metasploit-Like Framework for IoT.,Conference and Workshop Papers,2019,France,IA,1000005,1000005,ADRIA,4000006,4000006,Software engineering,GUILLAUME,ut2
2000296,2000296,2000296,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ISSRE,3000267,3000267,3000267,International Symposium on Software Reliability Engineering,A,Mario,,1,,5008490,5008490,Automated and Portable Native Code Isolation.,Conference and Workshop Papers,2001,France,IA,1000007,1000007,MELODI,4000006,4000006,Software engineering,LAURENT,
2000194,2000194,2000194,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,PRDC,3000295,3000295,3000295,Pacific Rim International Symposium on Dependable Computing,B,Romain,Permanent,1,,5005418,5005418,A PSD-based fingerprinting approach to detect IoT device spoofing.,Conference and Workshop Papers,2020,France,IA,1000005,1000005,ADRIA,4000006,4000006,Software engineering,GUILLAUME,ut2
2000451,2000451,2000451,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,PRDC,3000295,3000295,3000295,Pacific Rim International Symposium on Dependable Computing,B,Brahim,Permanent,1,,5010583,5010583,Distributed Maintenance of a Spanning Tree of k-Connected Graphs.,Conference and Workshop Papers,2019,France,FSL,1000012,1000012,ARGOS,4000006,4000006,Software engineering,HAMID,ut2
2000466,2000466,2000466,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,PRDC,3000295,3000295,3000295,Pacific Rim International Symposium on Dependable Computing,B,Quentin,,1,,5010583,5010583,Distributed Maintenance of a Spanning Tree of k-Connected Graphs.,Conference and Workshop Papers,2019,France,FSL,1000012,1000012,ARGOS,4000006,4000006,Software engineering,ROULAND,
2000202,2000202,2000202,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICFP,3000314,3000314,3000314,International Conference on Functional Programming,A,Gilles,Permanent,1,,5006208,5006208,Intensional Sets Using Explicit Substitutions.,Conference and Workshop Papers,1997,France,IA,1000005,1000005,ADRIA,4000006,4000006,Software engineering,RICHARD,ut3
2000249,2000249,2000249,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,APSEC,3000344,3000344,3000344,Asia-Pacific Software Engineering Conference,B,Laurent,Permanent,1,,5007565,5007565,Expressing Inter-Perspective Relationships - A Logical Approach.,Conference and Workshop Papers,1995,France,IA,1000006,1000006,LILaC,4000006,4000006,Software engineering,PERRUSSEL,ut1
2000420,2000420,2000420,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,APSEC,3000344,3000344,3000344,Asia-Pacific Software Engineering Conference,B,Xavier,Permanent,1,,5010081,5010081,A Design Pattern to Build Executable DSMLs and Associated V&V Tools.,Conference and Workshop Papers,2012,France,FSL,1000011,1000011,ACADIE,4000006,4000006,Software engineering,CRéGUT,toulouse inp
2000428,2000428,2000428,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,APSEC,3000344,3000344,3000344,Asia-Pacific Software Engineering Conference,B,Marc,Permanent,1,,5010081,5010081,A Design Pattern to Build Executable DSMLs and Associated V&V Tools.,Conference and Workshop Papers,2012,France,FSL,1000011,1000011,ACADIE,4000006,4000006,Software engineering,PANTEL,toulouse inp
2000420,2000420,2000420,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,APSEC,3000344,3000344,3000344,Asia-Pacific Software Engineering Conference,B,Xavier,Permanent,1,,5010091,5010091,Definition of an Executable SPEM 2.0.,Conference and Workshop Papers,2007,France,FSL,1000011,1000011,ACADIE,4000006,4000006,Software engineering,CRéGUT,toulouse inp
2000469,2000469,2000469,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,APSEC,3000344,3000344,3000344,Asia-Pacific Software Engineering Conference,B,Bernard,Permanent,1,,5010899,5010899,Towards a Tool-Supported Approach for Collaborative Process Modeling and Enactment.,Conference and Workshop Papers,2011,France,FSL,1000013,1000013,SMART,4000006,4000006,Software engineering,COULETTE,ut2
2000471,2000471,2000471,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,APSEC,3000344,3000344,3000344,Asia-Pacific Software Engineering Conference,B,Nan,Permanent,1,,5010932,5010932,An Asset-Based Assistance for Secure by Design.,Conference and Workshop Papers,2020,France,FSL,1000013,1000013,SMART,4000006,4000006,Software engineering,MESSE,ut2
2000261,2000261,2000261,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,CGO,3000347,3000347,3000347,International Symposium on Code Generation and Optimization,A,Jingling,,1,,5007638,5007638,Poker - permutation-based SIMD execution of intensive tree search by path encoding.,Conference and Workshop Papers,2018,France,IA,1000006,1000006,LILaC,4000006,4000006,Software engineering,ZHANG,
2000261,2000261,2000261,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,CGO,3000347,3000347,3000347,International Symposium on Code Generation and Optimization,A,Jingling,,1,,5007669,5007669,Level by level - making flow- and context-sensitive pointer analysis scalable for millions of lines of code.,Conference and Workshop Papers,2010,France,IA,1000006,1000006,LILaC,4000006,4000006,Software engineering,ZHANG,
2000261,2000261,2000261,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICSE,3000349,3000349,3000349,International Conference on Software Engineering,A*,Jingling,,1,,5007641,5007641,Live path control flow integrity.,Conference and Workshop Papers,2018,France,IA,1000006,1000006,LILaC,4000006,4000006,Software engineering,ZHANG,
2000261,2000261,2000261,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICSE,3000349,3000349,3000349,International Conference on Software Engineering,A*,Jingling,,1,,5007642,5007642,Launch-mode-aware context-sensitive activity transition analysis.,Conference and Workshop Papers,2018,France,IA,1000006,1000006,LILaC,4000006,4000006,Software engineering,ZHANG,
2000427,2000427,2000427,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICSE,3000349,3000349,3000349,International Conference on Software Engineering,A*,Meriem,Permanent,1,,5010326,5010326,ITACA - An integrated toolbox for the automatic composition and adaptation of Web services.,Conference and Workshop Papers,2009,France,FSL,1000011,1000011,ACADIE,4000006,4000006,Software engineering,OUEDERNI,toulouse inp
2000467,2000467,2000467,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICSE,3000349,3000349,3000349,International Conference on Software Engineering,A*,Jean-Michel,Permanent,1,,5010790,5010790,How to handle environmental uncertainty in goal-based requirements engineering.,Conference and Workshop Papers,2018,France,FSL,1000013,1000013,SMART,4000006,4000006,Software engineering,BRUEL,ut2
2000266,2000266,2000266,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ESEM,3000352,3000352,3000352,International Symposium on Empirical Software Engineering and Measurement,A,Carlos,,1,,5007773,5007773,The Influence of Requirements in Software Model Development in an Industrial Environment.,Conference and Workshop Papers,2017,France,IA,1000006,1000006,LILaC,4000006,4000006,Software engineering,NAVARRETE,
2000266,2000266,2000266,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ESEM,3000352,3000352,3000352,International Symposium on Empirical Software Engineering and Measurement,A,Carlos,,1,,5007777,5007777,Evaluating Bug-Fixing in Software Product Lines - an Industrial Case Study.,Conference and Workshop Papers,2016,France,IA,1000006,1000006,LILaC,4000006,4000006,Software engineering,NAVARRETE,
2000301,2000301,2000301,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICST,3000365,3000365,3000365,"International Conference on Software Testing, Verification and Validation",A,Guilherme,,1,,5008600,5008600,Detection of street lighting bulbs information to minimize commercial losses.,Conference and Workshop Papers,2013,France,IA,1000007,1000007,MELODI,4000006,4000006,Software engineering,SANTOS,
2000338,2000338,2000338,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICSR,3000383,3000383,3000383,International Conference on Software Reuse,B,Eric,Permanent,1,,5009297,5009297,A Hybrid Approach Based on Reuse Techniques for Autonomic Adaptation of Business Processes.,Conference and Workshop Papers,2020,France,ICI,1000009,1000009,SMAC,4000006,4000006,Software engineering,ANDONOFF,ut1
2000451,2000451,2000451,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICSR,3000383,3000383,3000383,International Conference on Software Reuse,B,Brahim,Permanent,1,,5010576,5010576,"Reusable Formal Models for Threat Specification, Detection, and Treatment.",Conference and Workshop Papers,2020,France,FSL,1000012,1000012,ARGOS,4000006,4000006,Software engineering,HAMID,ut2
2000466,2000466,2000466,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICSR,3000383,3000383,3000383,International Conference on Software Reuse,B,Quentin,,1,,5010576,5010576,"Reusable Formal Models for Threat Specification, Detection, and Treatment.",Conference and Workshop Papers,2020,France,FSL,1000012,1000012,ARGOS,4000006,4000006,Software engineering,ROULAND,
2000451,2000451,2000451,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ICSR,3000383,3000383,3000383,International Conference on Software Reuse,B,Brahim,Permanent,1,,5010600,5010600,A Model Repository Description Language - MRDL.,Conference and Workshop Papers,2016,France,FSL,1000012,1000012,ARGOS,4000006,4000006,Software engineering,HAMID,ut2
2000345,2000345,2000345,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,SEAMS,3000386,3000386,3000386,International Symposium on Software Engineering for Adaptive and Self-Managing Systems,A,Jean-Pierre,Permanent,1,,5009535,5009535,Criteria for the evaluation of self-* systems.,Conference and Workshop Papers,2010,France,ICI,1000009,1000009,SMAC,4000006,4000006,Software engineering,GEORGé,ut3
2000346,2000346,2000346,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,SEAMS,3000386,3000386,3000386,International Symposium on Software Engineering for Adaptive and Self-Managing Systems,A,Marie-Pierre,Permanent,1,,5009535,5009535,Criteria for the evaluation of self-* systems.,Conference and Workshop Papers,2010,France,ICI,1000009,1000009,SMAC,4000006,4000006,Software engineering,GLEIZES,ut3
2000348,2000348,2000348,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,SEAMS,3000386,3000386,3000386,International Symposium on Software Engineering for Adaptive and Self-Managing Systems,A,Elsy,Permanent,1,,5009535,5009535,Criteria for the evaluation of self-* systems.,Conference and Workshop Papers,2010,France,ICI,1000009,1000009,SMAC,4000006,4000006,Software engineering,KADDOUM,ut2
2000349,2000349,2000349,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,SEFM,3000388,3000388,3000388,International Conference on Software Engineering and Formal Methods,B,Frédéric,Permanent,1,,5009711,5009711,Formal Modelling and Verification of Cooperative Ant Behaviour in Event-B.,Conference and Workshop Papers,2014,France,ICI,1000009,1000009,SMAC,4000006,4000006,Software engineering,MIGEON,ut3
2000430,2000430,2000430,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,SEFM,3000388,3000388,3000388,International Conference on Software Engineering and Formal Methods,B,Jean-Baptiste,Permanent,1,,5010411,5010411,Modal Contracts for Component-Based Design.,Conference and Workshop Papers,2009,France,FSL,1000011,1000011,ACADIE,4000006,4000006,Software engineering,RACLET,toulouse inp
2000434,2000434,2000434,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,SEFM,3000388,3000388,3000388,International Conference on Software Engineering and Formal Methods,B,Martin,Permanent,1,,5010523,5010523,Rule-Level Verification of Graph Transformations for Invariants Based on Edges' Transitive Closure.,Conference and Workshop Papers,2013,France,FSL,1000011,1000011,ACADIE,4000006,4000006,Software engineering,STRECKER,ut3
2000476,2000476,2000476,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,SEFM,3000388,3000388,3000388,International Conference on Software Engineering and Formal Methods,B,Imen,,1,,5010959,5010959,Bridging the Gap Between Informal Requirements and Formal Specifications Using Model Federation.,Conference and Workshop Papers,2018,France,FSL,1000013,1000013,SMART,4000006,4000006,Software engineering,SAYAR,
2000418,2000418,2000418,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ABZ,3000394,3000394,3000394,"International Conference Abstract State Machines, Alloy, B, TLA, VDM, and Z (Previously International Conference of B and Z Users, ZB, changed in 2008)",C,Jean-Paul,Permanent,1,,5010013,5010013,Event-B Formalization of Event-B Contexts.,Conference and Workshop Papers,2021,France,FSL,1000011,1000011,ACADIE,4000006,4000006,Software engineering,BODEVEIX,ut3
2000422,2000422,2000422,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ABZ,3000394,3000394,3000394,"International Conference Abstract State Machines, Alloy, B, TLA, VDM, and Z (Previously International Conference of B and Z Users, ZB, changed in 2008)",C,Mamoun,Permanent,1,,5010013,5010013,Event-B Formalization of Event-B Contexts.,Conference and Workshop Papers,2021,France,FSL,1000011,1000011,ACADIE,4000006,4000006,Software engineering,FILALI,CNRS
2000421,2000421,2000421,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ABZ,3000394,3000394,3000394,"International Conference Abstract State Machines, Alloy, B, TLA, VDM, and Z (Previously International Conference of B and Z Users, ZB, changed in 2008)",C,Guillaume,Permanent,1,,5010119,5010119,Formally Verified Architecture Patterns of Hybrid Systems Using Proof and Refinement with Event-B.,Conference and Workshop Papers,2020,France,FSL,1000011,1000011,ACADIE,4000006,4000006,Software engineering,DUPONT,toulouse inp
2000428,2000428,2000428,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ABZ,3000394,3000394,3000394,"International Conference Abstract State Machines, Alloy, B, TLA, VDM, and Z (Previously International Conference of B and Z Users, ZB, changed in 2008)",C,Marc,Permanent,1,,5010119,5010119,Formally Verified Architecture Patterns of Hybrid Systems Using Proof and Refinement with Event-B.,Conference and Workshop Papers,2020,France,FSL,1000011,1000011,ACADIE,4000006,4000006,Software engineering,PANTEL,toulouse inp
2000421,2000421,2000421,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ABZ,3000394,3000394,3000394,"International Conference Abstract State Machines, Alloy, B, TLA, VDM, and Z (Previously International Conference of B and Z Users, ZB, changed in 2008)",C,Guillaume,Permanent,1,,5010140,5010140,Proof-Based Approach to Hybrid Systems Development - Dynamic Logic and Event-B.,Conference and Workshop Papers,2018,France,FSL,1000011,1000011,ACADIE,4000006,4000006,Software engineering,DUPONT,toulouse inp
2000428,2000428,2000428,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ABZ,3000394,3000394,3000394,"International Conference Abstract State Machines, Alloy, B, TLA, VDM, and Z (Previously International Conference of B and Z Users, ZB, changed in 2008)",C,Marc,Permanent,1,,5010140,5010140,Proof-Based Approach to Hybrid Systems Development - Dynamic Logic and Event-B.,Conference and Workshop Papers,2018,France,FSL,1000011,1000011,ACADIE,4000006,4000006,Software engineering,PANTEL,toulouse inp
2000423,2000423,2000423,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ABZ,3000394,3000394,3000394,"International Conference Abstract State Machines, Alloy, B, TLA, VDM, and Z (Previously International Conference of B and Z Users, ZB, changed in 2008)",C,Aurélie,Permanent,1,,5010225,5010225,Mechanized Refinement of Communication Models with TLA + +.,Conference and Workshop Papers,2016,France,FSL,1000011,1000011,ACADIE,4000006,4000006,Software engineering,HURAULT,toulouse inp
2000426,2000426,2000426,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ABZ,3000394,3000394,3000394,"International Conference Abstract State Machines, Alloy, B, TLA, VDM, and Z (Previously International Conference of B and Z Users, ZB, changed in 2008)",C,Philippe,Permanent,1,,5010225,5010225,Mechanized Refinement of Communication Models with TLA + +.,Conference and Workshop Papers,2016,France,FSL,1000011,1000011,ACADIE,4000006,4000006,Software engineering,MAURAN,toulouse inp
2000429,2000429,2000429,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ABZ,3000394,3000394,3000394,"International Conference Abstract State Machines, Alloy, B, TLA, VDM, and Z (Previously International Conference of B and Z Users, ZB, changed in 2008)",C,Philippe,Permanent,1,,5010225,5010225,Mechanized Refinement of Communication Models with TLA + +.,Conference and Workshop Papers,2016,France,FSL,1000011,1000011,ACADIE,4000006,4000006,Software engineering,QUéINNEC,toulouse inp
2000428,2000428,2000428,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ABZ,3000394,3000394,3000394,"International Conference Abstract State Machines, Alloy, B, TLA, VDM, and Z (Previously International Conference of B and Z Users, ZB, changed in 2008)",C,Marc,Permanent,1,,5010343,5010343,Handling Continuous Functions in Hybrid Systems Reconfigurations - A Formal Event-B Development.,Conference and Workshop Papers,2016,France,FSL,1000011,1000011,ACADIE,4000006,4000006,Software engineering,PANTEL,toulouse inp
2000442,2000442,2000442,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ABZ,3000394,3000394,3000394,"International Conference Abstract State Machines, Alloy, B, TLA, VDM, and Z (Previously International Conference of B and Z Users, ZB, changed in 2008)",C,Peter,,1,,5010547,5010547,Formal Meta Engineering Event-B - Extension and Reasoning The EB4EB Framework.,Conference and Workshop Papers,2021,France,FSL,1000011,1000011,ACADIE,4000006,4000006,Software engineering,RIVIERE,
2000454,2000454,2000454,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,ABZ,3000394,3000394,3000394,"International Conference Abstract State Machines, Alloy, B, TLA, VDM, and Z (Previously International Conference of B and Z Users, ZB, changed in 2008)",C,Ileana,Permanent,1,,5010713,5010713,Using ASM to Achieve Executability within a Family of DSL.,Conference and Workshop Papers,2008,France,FSL,1000012,1000012,ARGOS,4000006,4000006,Software engineering,OBER,ut3
2000418,2000418,2000418,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FM,3000395,3000395,3000395,International Symposium on Formal Methods (was Formal Methods Europe FME),A,Jean-Paul,Permanent,1,,5010018,5010018,Mechanically Verifying the Fundamental Liveness Property of the Chord Protocol.,Conference and Workshop Papers,2019,France,FSL,1000011,1000011,ACADIE,4000006,4000006,Software engineering,BODEVEIX,ut3
2000422,2000422,2000422,1,0.005478251,0.007656382,0.007433839,0.007607455,0.009267841,FM,3000395,3000395,3000395,International Symposium on Formal Methods (was Formal Methods Europe FME),A,Mamoun,Permanent,1,,5010018,5010018,Mechanically Verifying the Fundamental Liveness Property of the Chord Protocol.,Conference and Workshop Papers,2019,France,FSL,1000011,1000011,ACADIE,4000006,4000006,Software engineering,FILALI,CNRS
